id,title,overview,genres,rating,vote_count,popularity,runtime,year,original_language,language_name
19840,"I Love You, Beth Cooper","Nerdy teenager Denis Cooverman (Paul Rust) harbors a secret crush on Beth Cooper (Hayden Panettiere), the hottest girl in high school. During his graduation speech, Denis lets the cat out of the bag and declares his love for Beth, who, instead of dissing Denis, shows up at his house later that day and promises to show him the time of his life.","['Comedy', 'Romance']",5.1,197,14.15192,102.0,2009.0,en,English
22327,Youth in Revolt,"Nick Twisp (Michael Cera), a teen with a taste for the finer things in life like Sinatra and Fellini, falls hopelessly in love with the beautiful, free-spirited Sheeni Saunders (Portia Doubleday) while on a family vacation.  But family, geography and jealous ex-lovers conspire to keep these two apart. Nick abandons his dull, predictable life and develops a rebellious alter ego: François.  With his ascot, his moustache and his cigarette, François will stop at nothing to be with Sheeni, and leads Nick on a path of destruction with unpredictable consequences..","['Drama', 'Comedy', 'Romance']",5.9,319,13.462544,87.0,2009.0,en,English
38665,The Legend of the Lone Ranger,"When the young Texas Ranger, John Reid, is the sole survivor of an ambush arranged by the militaristic outlaw leader, Butch Cavendich, he is rescued by an old childhood Comanche friend, Tonto. When he recovers from his wounds, he dedicates his life to fighting the evil that Cavendich represents. To this end, John Reid becomes the great masked western hero, The Lone Ranger. With the help of Tonto, the pair go to rescue President Grant when Cavendich takes him hostage.","['Action', 'Adventure', 'Romance', 'Western']",3.7,14,11.725805,98.0,1981.0,en,English
2575,The Tailor of Panama,"A British spy is banished to Panama after having an affair with an ambassador's mistress. Once there he makes connection with a local tailor with a nefarious past and connections to all of the top political and gangster figures in Panama. The tailor also has a wife, who works for the Panamanian president and a huge debt. The mission is to learn what the President intends to do with the Canal.","['Drama', 'Thriller']",6.2,92,7.047975,109.0,2001.0,en,English
11644,Blow Out,"Jack Terry is a master sound recordist who works on grade-B horror movies. Late one evening, he is recording sounds for use in his movies when he hears something unexpected through his sound equipment and records it. Curiosity gets the better of him when the media become involved, and he begins to unravel the pieces of a nefarious conspiracy. As he struggles to survive against his shadowy enemies and expose the truth, he does not know whom he can trust.","['Drama', 'Mystery', 'Thriller']",7.3,236,13.628601,108.0,1981.0,en,English
146227,Getaway,"Former race car driver Brent Magna (Hawke) is pitted against the clock. Desperately trying to save the life of his kidnapped wife, Brent commandeers a custom Ford Shelby GT500 Super Snake, taking it and its unwitting owner (Gomez) on a high-speed race against time, at the command of the mysterious villain holding his wife hostage.","['Action', 'Crime']",4.9,246,16.520516,90.0,2013.0,en,English
68924,The Ice Storm,"In the weekend after thanksgiving 1973 the Hoods are skidding out of control. Benjamin Hood reels from drink to drink, trying not to think about his trouble at the office. His wife, Elena, is reading self help books and losing patience with her husband's lies. Their son, Paul, home for the holidays, escapes to the city to pursue an alluring rich girl from his prep school. Young, budding nymphomaniac, Wendy Hood roams the neighborhood, innocently exploring liquor cabinets and lingerie drawers of her friends' parents, looking for something new. Then an ice storm hits, the worst in a century.",['Drama'],6.9,176,14.916264,112.0,1997.0,en,English
253235,And So It Goes,A self-centered realtor enlists the help of his neighbor when he's suddenly left in charge of the granddaughter he never knew existed until his estranged son drops her off at his home.,"['Comedy', 'Drama', 'Romance']",5.7,164,9.633711,94.0,2014.0,en,English
22102,Troop Beverly Hills,A Beverly Hills housewife in the middle of a divorce tries to find focus in her life by taking over her daughter's Wilderness Girls troop.,"['Adventure', 'Comedy', 'Family']",5.6,56,3.455018,105.0,1989.0,en,English
18701,Being Julia,"Julia Lambert is a true diva: beautiful, talented, weathly and famous.  She has it all - including a devoted husband who has mastermined her brilliant career - but after years of shining in the spotlight she begins to suffer from a severe case of boredom and longs for something new and exciting to put the twinkle back in her eye.  Julia finds exactly what she's looking for in a handsome young American fan, but it isn't long before the novelty fling adds a few more sparks than she was hoping for.  Fortuately for her, this surprise twist in the plot will trust her back into the greatest role of her life.","['Comedy', 'Drama', 'Romance']",6.4,23,1.946634,104.0,2004.0,en,English
10068,Nine 1/2 Weeks,"An erotic story about a woman, the assistant of an art gallery, who gets involved in an impersonal affair with a man. She barely knows about his life, only about the sex games they play, so the relationship begins to get complicated.","['Drama', 'Romance']",5.8,177,12.313143,117.0,1986.0,en,English
848,Dragonslayer,The sorcerer and his apprentice Galen are on a mission to kill an evil dragon in order to save the King’s daughter from being sacrificed in accordance to a pact that the King himself made with the dragon to protect his kingdom. A fantasy film from Disney Studios that exhausted all possible visual effects of the time.,['Fantasy'],6.5,67,3.258422,108.0,1981.0,en,English
36811,The Last Station,"A historical drama that illustrates Russian author Leo Tolstoy's struggle to balance fame and wealth with his commitment to a life devoid of material things. The Countess Sofya, wife and muse to Leo Tolstoy, uses every trick of seduction on her husband's loyal disciple, whom she believes was the person responsible for Tolstoy signing a new will that leaves his work and property to the Russian people.","['Drama', 'Romance']",6.7,55,3.659292,112.0,2009.0,en,English
522,Ed Wood,"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.","['Comedy', 'Drama', 'History']",7.3,630,24.548633,127.0,1994.0,en,English
130150,Labor Day,"Depressed single mom Adele and her son Henry offer a wounded, fearsome man a ride. As police search town for the escaped convict, the mother and son gradually learn his true story as their options become increasingly limited.",['Drama'],6.7,299,17.683563,111.0,2013.0,en,English
12246,Mongol: The Rise of Genghis Khan,"The story recounts the early life of Genghis Khan, a slave who went on to conquer half the world in the 11th century.",['History'],6.5,158,10.1449,120.0,2007.0,ru,Russian
13809,RockNRolla,"When a Russian mobster sets up a real estate scam that generates millions of pounds, various members of London's criminal underworld pursue their share of the fortune. Various shady characters, including Mr One-Two, Stella the accountant, and Johnny Quid, a druggie rock-star, try to claim their slice.","['Action', 'Crime', 'Thriller']",6.9,836,31.887978,114.0,2008.0,en,English
27380,Megaforce,Megaforce is an elite multi-national military unit that does the jobs that individual governments wont. When the peaceful Republic of Sardun in under threat from their more aggressive neighbour the beautiful Major Zara (Persis Khambatta) and General Byrne-White (Edward Mulhare) see the help of Ace Hunter (Barry Bostwick) and Megaforce.,"['Adventure', 'Action', 'Science Fiction']",3.5,15,1.110179,99.0,1982.0,en,English
10549,Hamlet,"Hamlet, Prince of Denmark, returns home to find his father murdered and his mother remarrying the murderer, his uncle. Meanwhile, war is brewing.",['Drama'],7.3,117,9.814785,242.0,1996.0,en,English
33870,Mao's Last Dancer,"At the age of 11, Li was plucked from a poor Chinese village by Madame Mao's cultural delegates and taken to Beijing to study ballet. In 1979, during a cultural exchange to Texas, he fell in love with an American woman. Two years later, he managed to defect and went on to perform as a principal dancer for the Houston Ballet and as a principal artist with the Australian Ballet.","['Drama', 'Romance']",6.8,28,1.876811,117.0,2009.0,en,English
245703,Midnight Special,A father and son go on the run after the dad learns his child possesses special powers.,"['Adventure', 'Drama', 'Science Fiction']",6.2,694,32.717853,112.0,2016.0,en,English
10739,Anything Else,"Jerry Falk, an aspiring writer in New York, falls in love at first sight with a free-spirited young woman named Amanda  He has heard the phrase that life is like ""anything else,"" but soon he finds that life with the unpredictable Amanda isn't like anything else at all.","['Comedy', 'Romance']",6.2,149,8.945081,108.0,2003.0,en,English
127560,The Railway Man,"A victim from World War II's ""Death Railway"" sets out to find those responsible for his torture. A true story.","['Drama', 'History']",6.7,273,13.916583,116.0,2013.0,en,English
37903,The White Ribbon,"Strange events happen in a small village in the north of Germany during the years just before World War I, which seem to be ritual punishment. The abused and suppressed children of the villagers seem to be at the heart of this mystery.","['Crime', 'Drama', 'Mystery']",7.2,255,17.94739,144.0,2009.0,de,German
396152,Restoration,"During home renovations, a young couple release a fiery spirit seeking retribution. To save themselves and set the spirit free, they must uncover the dire truth. But nothing is as simple as it seems...",['Horror'],5.3,11,2.525569,90.0,2016.0,en,English
